study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.3276125,0.6755714,225.0,0.4849413,0.6281897,0.9623819,0.5,38
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.5877193,0.9226853,225.0,-0.6369661,0.5247945,0.9199612,0.5,39
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1636156,0.8532421,225.0,-0.1917575,0.8481051,0.9974942,0.5,39
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.426773,1.00126,225.0,1.424978,0.1555493,0.4850882,0.5,39
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.850877,0.7595052,225.0,2.436951,0.01558833,0.07315113,0.5,39
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.5259344,0.8073979,225.0,0.6513943,0.5154567,0.9149793,0.5,40
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.152746,0.7466314,225.0,-0.2045802,0.8380851,0.996963,0.5,40
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.902746,0.8761551,225.0,1.03035,0.3039523,0.7318293,0.5,40
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.2240656,0.6646067,225.0,0.3371401,0.7363255,0.9867714,0.5,40
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.5228833,0.7699268,225.0,-0.6791338,0.4977511,0.90494,0.5,41
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.4685355,0.7119805,225.0,-0.6580734,0.5111637,0.9126173,0.5,41
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.9553776,0.835493,225.0,1.14349,0.2540505,0.6630005,0.5,41
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.009725,0.6337625,225.0,1.593224,0.1125139,0.3845443,0.5,41
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.9771167,1.004673,225.0,0.9725715,0.3318107,0.7652011,0.5,42
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.08409611,0.9290595,225.0,0.09051746,0.9279565,0.9997336,0.5,42
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.955378,1.09023,225.0,2.710783,0.007230126,0.03612145,0.5,42
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.062357,0.8269933,225.0,2.493801,0.01335805,0.06358951,0.5,42
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.32418,1.021654,225.0,1.296114,0.196264,0.5663551,0.5,43
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.2345538,0.9447619,225.0,-0.2482676,0.8041538,0.9946128,0.5,43
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.208238,1.108657,225.0,1.991814,0.04760051,0.194118,0.5,43
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.6495042,0.8409707,225.0,0.7723268,0.4407314,0.8668876,0.5,43
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.657895,0.796469,225.0,2.081556,0.03851411,0.162283,0.5,44
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1899314,0.7365251,225.0,-0.2578749,0.7967392,0.993974,0.5,44
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.505721,0.8642956,225.0,1.742136,0.08285102,0.3044084,0.5,44
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,-0.3421053,0.6556107,225.0,-0.5218116,0.6023148,0.953775,0.5,44
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.01525553,1.020033,225.0,0.01495591,0.9880806,0.9999988,0.5,45
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.7437071,0.9432635,225.0,-0.7884404,0.431269,0.8596584,0.5,45
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.638444,1.106898,225.0,1.480212,0.1402156,0.451158,0.5,45
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.8794813,0.8396369,225.0,1.047454,0.2960139,0.7216869,0.5,45
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.568268,0.8905377,225.0,1.761035,0.07959077,0.2949614,0.5,46
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.3918764,0.823514,225.0,-0.4758589,0.6346366,0.9643405,0.5,46
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.510297,0.966375,225.0,2.597643,0.01000602,0.04880553,0.5,46
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.5501526,0.733043,225.0,0.7505052,0.4537346,0.8763798,0.5,46
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-1.138063,0.9049645,225.0,-1.257577,0.2098484,0.5909028,0.5,47
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.08409611,0.836855,225.0,-0.1004907,0.9200443,0.9996357,0.5,47
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.7025172,0.9820304,225.0,0.7153721,0.4751208,0.8909228,0.5,47
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.756484,0.7449183,225.0,2.357955,0.01923307,0.08836571,0.5,47
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.727689,0.8398664,225.0,2.057099,0.04082978,0.1705547,0.5,48
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.2459954,0.7766563,225.0,-0.3167365,0.7517372,0.9889755,0.5,48
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.140732,0.9113886,225.0,2.348869,0.01969698,0.09026856,0.5,48
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.1670481,0.6913331,225.0,0.2416318,0.8092856,0.9950272,0.5,48
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.1045,0.923287,225.0,1.19627,0.2328504,0.6298378,0.5,49
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-1.629291,0.8537985,225.0,-1.908285,0.05762727,0.2274608,0.5,49
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.44508,1.001913,225.0,2.440411,0.01544372,0.07253727,0.5,49
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,-0.2887109,0.7600004,225.0,-0.3798826,0.7043909,0.981292,0.5,49
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.00877193,0.7851646,225.0,-0.01117209,0.991096,0.9999995,0.5,50
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.04290618,0.7260715,225.0,0.0590936,0.95293,0.9999257,0.5,50
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.5491991,0.8520285,225.0,0.6445783,0.5198571,0.9173533,0.5,50
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.6008772,0.6463055,225.0,0.9297108,0.3535172,0.7889443,0.5,50
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.08886346,0.8527206,225.0,0.1042117,0.9170942,0.9995938,0.5,51
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1556064,0.788543,225.0,-0.1973341,0.8437443,0.9972714,0.5,51
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.313501,0.9253374,225.0,1.419483,0.157142,0.4885016,0.5,51
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.069031,0.7019139,225.0,1.523023,0.1291571,0.4254273,0.5,51
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.04004577,0.9003469,225.0,0.04447815,0.9645627,0.9999683,0.5,52
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.9971396,0.8325849,225.0,-1.197643,0.2323162,0.6289694,0.5,52
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.43135,0.9770196,225.0,1.465017,0.1443123,0.4604165,0.5,52
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.3941648,0.7411174,225.0,0.531852,0.5953532,0.9512467,0.5,52
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.8954996,1.079247,225.0,0.8297449,0.4075625,0.8403024,0.5,53
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.3855835,0.9980205,225.0,0.3863483,0.6996038,0.9803569,0.5,53
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.272311,1.171154,225.0,1.940232,0.0536011,0.2142822,0.5,53
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.762395,0.8883783,225.0,1.983834,0.04848987,0.1971477,0.5,53
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.226926,0.9257829,225.0,-0.245118,0.8065885,0.9948122,0.5,54
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.8014874,0.8561065,225.0,-0.9362005,0.3501737,0.7854101,0.5,54
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.867277,1.004622,225.0,1.858687,0.06437741,0.2489653,0.5,54
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.292715,0.7620549,225.0,1.696355,0.09120174,0.3279963,0.5,54
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.2726926,0.8222529,225.0,0.3316408,0.7404692,0.9873908,0.5,55
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.5480549,0.7603684,225.0,0.7207755,0.4717958,0.8887465,0.5,55
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.004577,0.8922751,225.0,1.12586,0.2614243,0.6739602,0.5,55
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.279939,0.6768345,225.0,1.891066,0.05990024,0.2347826,0.5,55
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.505721,0.9231499,225.0,1.631069,0.1042748,0.3632733,0.5,56
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.8689931,0.8536717,225.0,-1.017948,0.3097961,0.7391121,0.5,56
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.592677,1.001764,225.0,2.588111,0.01027878,0.05002888,0.5,56
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.2179634,0.7598876,225.0,0.2868364,0.7745016,0.9917563,0.5,56
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.09687262,0.898383,225.0,0.10783,0.9142267,0.9995502,0.5,57
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.06864989,0.8307688,225.0,0.08263416,0.9342159,0.9997972,0.5,57
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.799771,0.9748884,225.0,1.84613,0.06618682,0.2546099,0.5,57
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.771548,0.7395008,225.0,2.395601,0.01741182,0.08082345,0.5,57
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.935164,0.8574504,225.0,1.090633,0.2766008,0.6956297,0.5,58
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.3392449,0.7929168,225.0,0.4278442,0.6691738,0.973659,0.5,58
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.384439,0.93047,225.0,1.487893,0.1381794,0.4465019,0.5,58
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.7885202,0.7058072,225.0,1.117189,0.265105,0.6793239,0.5,58
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.842868,0.8050888,225.0,1.046926,0.2962573,0.7220021,0.5,59
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1338673,0.7444961,225.0,-0.1798092,0.8574642,0.9979305,0.5,59
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.502288,0.8736494,225.0,1.719555,0.08688849,0.3159202,0.5,59
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.525553,0.662706,225.0,0.793041,0.4285894,0.8575607,0.5,59
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.084668,0.8929251,225.0,1.214736,0.2257401,0.6181423,0.5,60
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.298627,0.8257217,225.0,-0.3616557,0.7179487,0.9837755,0.5,60
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.693364,0.9689658,225.0,2.779627,0.005902545,0.0298862,0.5,60
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.310069,0.7350082,225.0,1.782387,0.07603462,0.2844978,0.5,60
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.4515637,0.9179104,225.0,-0.4919475,0.6232361,0.9608278,0.5,61
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.4673913,0.8488265,225.0,-0.5506323,0.5824321,0.9463036,0.5,61
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.454233,0.9960788,225.0,1.459958,0.1456964,0.4635122,0.5,61
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.438406,0.7555747,225.0,1.903724,0.05822216,0.2293852,0.5,61
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.8024409,0.9930781,225.0,-0.808034,0.4199245,0.850622,0.5,62
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.3283753,0.9183369,225.0,-0.357576,0.7209958,0.9843011,0.5,62
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.617849,1.077648,225.0,1.501278,0.1346856,0.438428,0.5,62
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.091915,0.8174487,225.0,2.559078,0.01115104,0.05391582,0.5,62
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.7852784,0.8122155,225.0,-0.966835,0.3346646,0.7684323,0.5,63
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.06235698,0.7510865,225.0,0.08302237,0.9339076,0.9997943,0.5,63
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.6350114,0.881383,225.0,0.7204716,0.4719825,0.8888695,0.5,63
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.482647,0.6685723,225.0,2.217631,0.02757997,0.1215785,0.5,63
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.9691076,0.8479574,225.0,-1.142873,0.254306,0.663385,0.5,64
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,1.397597,0.7841383,225.0,1.782335,0.07604303,0.2845227,0.5,64
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.3787185,0.9201686,225.0,0.4115752,0.6810426,0.9764309,0.5,64
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.745423,0.6979931,225.0,3.93331,0.0001116217,0.0006418943,0.5,64
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.5366133,0.8446067,225.0,-0.635341,0.5258517,0.9205119,0.5,65
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.1842105,0.7810398,225.0,0.2358529,0.8137613,0.9953707,0.5,65
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.2894737,0.9165326,225.0,0.3158357,0.75242,0.989067,0.5,65
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.010297,0.695235,225.0,1.453174,0.1475687,0.4676741,0.5,65
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-1.334859,0.7957409,225.0,-1.677504,0.09483245,0.3379894,0.5,66
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,1.237986,0.7358518,225.0,1.682385,0.09388133,0.3353865,0.5,66
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.2883295,0.8635054,225.0,0.3339059,0.7387616,0.987138,0.5,66
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.861175,0.6550113,225.0,4.36813,1.912845e-05,0.0001120634,0.5,66
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.4504195,0.8799776,225.0,0.5118534,0.6092556,0.9562042,0.5,67
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-1.04405,0.8137486,225.0,-1.283013,0.2008074,0.5746992,0.5,67
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.60984,0.9549156,225.0,1.685845,0.09321184,0.333548,0.5,67
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.1153699,0.7243505,225.0,0.1592737,0.8735962,0.9985579,0.5,67
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.7124333,0.9228954,225.0,0.7719545,0.4409514,0.8670525,0.5,68
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-1.04405,0.8534364,225.0,-1.223349,0.2224777,0.6126758,0.5,68
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.241419,1.001488,225.0,2.238088,0.02619475,0.1162077,0.5,68
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.4849352,0.7596781,225.0,0.6383429,0.5238996,0.9194929,0.5,68
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.125095,0.9509836,225.0,1.183086,0.2380237,0.6381628,0.5,69
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.2448513,0.8794106,225.0,0.2784265,0.7809407,0.9924468,0.5,69
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.965675,1.031968,225.0,1.904782,0.0580837,0.2289378,0.5,69
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.085431,0.7827988,225.0,1.386603,0.1669353,0.5090516,0.5,69
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.03737605,0.984906,225.0,-0.03794885,0.9697621,0.9999803,0.5,70
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.3449657,0.9107799,225.0,0.3787585,0.7052243,0.9814516,0.5,70
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.694508,1.06878,225.0,1.585461,0.1142661,0.3889772,0.5,70
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.07685,0.8107219,225.0,2.561729,0.01106873,0.05355062,0.5,70
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.233791,0.9893655,225.0,1.247053,0.2136747,0.5976036,0.5,71
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.6338673,0.9149038,225.0,0.692824,0.4891345,0.8997636,0.5,71
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.313501,1.073619,225.0,1.223433,0.2224458,0.6126221,0.5,71
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.7135774,0.8143927,225.0,0.876208,0.3818515,0.8171836,0.5,71
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.32685,0.8929762,225.0,1.485874,0.1387124,0.4477242,0.5,72
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.2402746,0.8257689,225.0,0.2909707,0.7713417,0.9914024,0.5,72
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.812357,0.9690212,225.0,1.870297,0.06274112,0.243818,0.5,72
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.7257818,0.7350502,225.0,0.9873909,0.3245117,0.756782,0.5,72
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.6029748,0.9056197,225.0,-0.6658146,0.5062116,0.9098358,0.5,73
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.3627002,0.8374609,225.0,-0.4330951,0.6653606,0.9727233,0.5,73
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.310069,0.9827414,225.0,1.333076,0.1838552,0.5428553,0.5,73
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.550343,0.7454577,225.0,2.07972,0.03868395,0.1628936,0.5,73
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.1796339,0.9149352,225.0,-0.1963351,0.8445251,0.9973122,0.5,74
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.5268879,0.8460753,225.0,-0.6227435,0.5340838,0.9247102,0.5,74
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.7768879,0.9928502,225.0,0.7824824,0.4347538,0.8623529,0.5,74
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.4296339,0.7531257,225.0,0.5704677,0.5689298,0.9407781,0.5,74
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.3524027,0.8369178,225.0,-0.4210721,0.6741044,0.974836,0.5,75
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.9782609,0.7739297,225.0,1.264018,0.2075316,0.5868005,0.5,75
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,-0.004576659,0.9081889,225.0,-0.005039325,0.9959837,1.0,0.5,75
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.326087,0.688906,225.0,1.924917,0.05550063,0.2205338,0.5,75
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.405034,0.8382257,225.0,1.676201,0.09508783,0.3386865,0.5,76
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.07437071,0.775139,225.0,-0.09594499,0.9236497,0.9996828,0.5,76
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.600686,0.9096081,225.0,2.859128,0.004647229,0.0238713,0.5,76
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.121281,0.6899825,225.0,1.625087,0.105544,0.3665968,0.5,76
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.3863463,0.8824892,225.0,0.4377915,0.6619574,0.9718693,0.5,77
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.7008009,0.8160712,225.0,0.8587497,0.3913925,0.8260309,0.5,77
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.6544622,0.9576411,225.0,0.6834108,0.4950505,0.9033385,0.5,77
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.9689169,0.7264179,225.0,1.333829,0.1836086,0.5423776,0.5,77
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.2810831,1.097517,225.0,0.2561081,0.7981013,0.9940949,0.5,78
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.9542334,1.014916,225.0,-0.9402093,0.3481185,0.7832158,0.5,78
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.875286,1.190981,225.0,2.414217,0.01656878,0.07729193,0.5,78
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.639969,0.9034176,225.0,1.815295,0.07080992,0.2688125,0.5,78
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.5999237,1.060856,225.0,0.5655093,0.5722909,0.9421888,0.5,79
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.8232265,0.9810134,225.0,0.8391593,0.4022706,0.8357299,0.5,79
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.505721,1.151197,225.0,1.307961,0.1922213,0.5588147,0.5,79
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.729024,0.8732396,225.0,1.980011,0.04892095,0.1986109,0.5,79
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.1510297,0.8593009,225.0,-0.1757589,0.8606415,0.9980662,0.5,80
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.2860412,0.7946281,225.0,0.3599686,0.7192083,0.9839942,0.5,80
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.740275,0.9324781,225.0,1.86629,0.06330185,0.2455865,0.5,80
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.177346,0.7073305,225.0,3.078258,0.002340801,0.01244366,0.5,80
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,2.267353,0.9570995,225.0,2.368984,0.01868288,0.08609949,0.5,81
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.7128146,0.8850662,225.0,-0.80538,0.4214507,0.8518616,0.5,81
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,4.318078,1.038605,225.0,4.157574,4.574225e-05,0.0002659021,0.5,81
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.33791,0.7878331,225.0,1.698215,0.09084961,0.3270189,0.5,81
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.1327231,0.9380469,225.0,-0.1414888,0.8876104,0.998987,0.5,82
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1636156,0.8674475,225.0,-0.1886172,0.8505628,0.9976142,0.5,82
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.584668,1.01793,225.0,2.539141,0.01178774,0.05672962,0.5,82
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.553776,0.77215,225.0,3.307357,0.001096305,0.005996884,0.5,82
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.1289092,0.9637535,225.0,0.1337575,0.8937139,0.9991435,0.5,83
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.00228833,0.8912194,225.0,-0.002567639,0.9979536,1.0,0.5,83
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.397025,1.045826,225.0,1.335811,0.1829608,0.5411203,0.5,83
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.265828,0.7933103,225.0,1.595627,0.1119756,0.3831763,0.5,83
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.261632,0.8998358,225.0,1.402069,0.1622726,0.4993606,0.5,84
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1481693,0.8321123,225.0,-0.1780641,0.8588328,0.9979897,0.5,84
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,2.029748,0.976465,225.0,2.07867,0.03878139,0.1632436,0.5,84
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.6199466,0.7406967,225.0,0.8369777,0.4034932,0.8367947,0.5,84
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,0.5633105,0.9748743,225.0,0.5778288,0.5639575,0.9386477,0.5,85
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.05034325,0.9015032,225.0,0.05584367,0.9555159,0.9999373,0.5,85
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.186499,1.057894,225.0,1.121567,0.263242,0.6766179,0.5,85
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.6735317,0.8024643,225.0,0.8393291,0.4021755,0.8356469,0.5,85
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.7017544,0.7554651,225.0,-0.9289038,0.3539344,0.7893823,0.5,86
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.2683066,0.6986072,225.0,0.3840594,0.7012972,0.9806912,0.5,86
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,0.2185355,0.8197998,225.0,0.2665718,0.790043,0.9933549,0.5,86
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,1.188596,0.6218584,225.0,1.911362,0.05722876,0.2261684,0.5,86
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,-0.4969489,0.9014259,225.0,-0.551292,0.5819806,0.9461248,0.5,87
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,0.6218535,0.8335827,225.0,0.746001,0.4564455,0.8782957,0.5,87
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.075515,0.9781905,225.0,1.099494,0.2727275,0.6902104,0.5,87
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,2.194317,0.7420056,225.0,2.957279,0.00343473,0.01793295,0.5,87
sbmd,QIDS,self,self,PLPLvsPLAC,fixCondition,1.295576,0.9021686,225.0,1.436069,0.1523717,0.4782169,0.5,88
sbmd,QIDS,self,self,ACPLvsACAC,fixCondition,-0.1418764,0.8342695,225.0,-0.1700607,0.8651152,0.998247,0.5,88
sbmd,QIDS,self,self,PLPLvsACPL,fixGuess,1.483982,0.9789964,225.0,1.515819,0.1309686,0.429718,0.5,88
sbmd,QIDS,self,self,PLACvsACAC,fixGuess,0.04652937,0.7426169,225.0,0.06265595,0.9500961,0.9999115,0.5,88
