study,scale,guesser,respondent,strata,est,se,df,lower_CI,upper_CI,cgr,cgr_trial_id
sbmd,STAIT,self,self,ACPL,37.04545,1.476226,225.0,34.13646,39.95445,0.28571,6
sbmd,STAIT,self,self,PLAC,39.02041,1.211467,225.0,36.63313,41.40768,0.28571,6
sbmd,STAIT,self,self,ACAC,39.2093,1.828903,225.0,35.60533,42.81327,0.28571,6
sbmd,STAIT,self,self,PLPL,42.72727,2.732013,225.0,37.34367,48.11088,0.28571,7
sbmd,STAIT,self,self,ACPL,35.75758,1.577329,225.0,32.64935,38.8658,0.28571,7
sbmd,STAIT,self,self,PLAC,39.77551,1.294438,225.0,37.22474,42.32628,0.28571,7
sbmd,STAIT,self,self,ACAC,37.51163,1.954159,225.0,33.66083,41.36242,0.28571,7
sbmd,STAIT,self,self,PLPL,44.18182,2.601077,225.0,39.05623,49.30741,0.28571,8
sbmd,STAIT,self,self,ACPL,36.06061,1.501733,225.0,33.10135,39.01987,0.28571,8
sbmd,STAIT,self,self,PLAC,38.42857,1.232399,225.0,36.00005,40.85709,0.28571,8
sbmd,STAIT,self,self,ACAC,40.53488,1.860503,225.0,36.86865,44.20112,0.28571,8
sbmd,STAIT,self,self,PLPL,44.0,2.431489,225.0,39.2086,48.7914,0.28571,9
sbmd,STAIT,self,self,ACPL,37.19697,1.403821,225.0,34.43065,39.96329,0.28571,9
sbmd,STAIT,self,self,PLAC,39.62245,1.152048,225.0,37.35226,41.89263,0.28571,9
sbmd,STAIT,self,self,ACAC,36.09302,1.7392,225.0,32.66582,39.52023,0.28571,9
sbmd,STAIT,self,self,PLPL,42.95455,2.470116,225.0,38.08702,47.82207,0.28571,10
sbmd,STAIT,self,self,ACPL,37.86364,1.426122,225.0,35.05337,40.6739,0.28571,10
sbmd,STAIT,self,self,PLAC,37.35714,1.17035,225.0,35.05089,39.66339,0.28571,10
sbmd,STAIT,self,self,ACAC,37.30233,1.766829,225.0,33.82068,40.78397,0.28571,10
sbmd,STAIT,self,self,PLPL,46.59091,2.166728,225.0,42.32123,50.86058,0.28571,11
sbmd,STAIT,self,self,ACPL,38.25758,1.250961,225.0,35.79248,40.72267,0.28571,11
sbmd,STAIT,self,self,PLAC,36.29592,1.026604,225.0,34.27293,38.31891,0.28571,11
sbmd,STAIT,self,self,ACAC,38.4186,1.549821,225.0,35.36458,41.47263,0.28571,11
sbmd,STAIT,self,self,PLPL,43.77273,2.366599,225.0,39.10919,48.43626,0.28571,12
sbmd,STAIT,self,self,ACPL,37.15152,1.366357,225.0,34.45902,39.84401,0.28571,12
sbmd,STAIT,self,self,PLAC,36.53061,1.121303,225.0,34.32101,38.74021,0.28571,12
sbmd,STAIT,self,self,ACAC,37.86047,1.692785,225.0,34.52472,41.19621,0.28571,12
sbmd,STAIT,self,self,PLPL,42.31818,2.362233,225.0,37.66325,46.97311,0.28571,13
sbmd,STAIT,self,self,ACPL,38.60606,1.363836,225.0,35.91854,41.29359,0.28571,13
sbmd,STAIT,self,self,PLAC,36.07143,1.119235,225.0,33.86591,38.27695,0.28571,13
sbmd,STAIT,self,self,ACAC,37.53488,1.689662,225.0,34.2053,40.86447,0.28571,13
sbmd,STAIT,self,self,PLPL,42.09091,2.45454,225.0,37.25408,46.92774,0.28571,14
sbmd,STAIT,self,self,ACPL,39.31818,1.417129,225.0,36.52564,42.11073,0.28571,14
sbmd,STAIT,self,self,PLAC,37.42857,1.16297,225.0,35.13687,39.72028,0.28571,14
sbmd,STAIT,self,self,ACAC,41.5814,1.755688,225.0,38.1217,45.04109,0.28571,14
sbmd,STAIT,self,self,PLPL,44.90909,2.361554,225.0,40.2555,49.56268,0.28571,15
sbmd,STAIT,self,self,ACPL,36.30303,1.363444,225.0,33.61628,38.98978,0.28571,15
sbmd,STAIT,self,self,PLAC,38.60204,1.118913,225.0,36.39715,40.80693,0.28571,15
sbmd,STAIT,self,self,ACAC,38.44186,1.689176,225.0,35.11323,41.77049,0.28571,15
sbmd,STAIT,self,self,PLPL,39.27273,2.390699,225.0,34.5617,43.98375,0.28571,16
sbmd,STAIT,self,self,ACPL,36.40909,1.38027,225.0,33.68918,39.129,0.28571,16
sbmd,STAIT,self,self,PLAC,35.60204,1.132721,225.0,33.36994,37.83414,0.28571,16
sbmd,STAIT,self,self,ACAC,36.90698,1.710023,225.0,33.53727,40.27669,0.28571,16
sbmd,STAIT,self,self,PLPL,40.18182,2.422491,225.0,35.40815,44.95549,0.28571,17
sbmd,STAIT,self,self,ACPL,38.5303,1.398626,225.0,35.77422,41.28638,0.28571,17
sbmd,STAIT,self,self,PLAC,35.96939,1.147785,225.0,33.7076,38.23117,0.28571,17
sbmd,STAIT,self,self,ACAC,38.39535,1.732764,225.0,34.98083,41.80987,0.28571,17
sbmd,STAIT,self,self,PLPL,40.95455,2.466468,225.0,36.09421,45.81488,0.28571,18
sbmd,STAIT,self,self,ACPL,37.4697,1.424016,225.0,34.66358,40.27581,0.28571,18
sbmd,STAIT,self,self,PLAC,37.58163,1.168621,225.0,35.27879,39.88447,0.28571,18
sbmd,STAIT,self,self,ACAC,38.04651,1.764219,225.0,34.57001,41.52302,0.28571,18
sbmd,STAIT,self,self,PLPL,42.63636,2.578535,225.0,37.5552,47.71753,0.28571,19
sbmd,STAIT,self,self,ACPL,34.95455,1.488718,225.0,32.02093,37.88816,0.28571,19
sbmd,STAIT,self,self,PLAC,39.08163,1.221719,225.0,36.67416,41.48911,0.28571,19
sbmd,STAIT,self,self,ACAC,38.5814,1.844379,225.0,34.94693,42.21586,0.28571,19
sbmd,STAIT,self,self,PLPL,44.63636,2.597807,225.0,39.51722,49.75551,0.28571,20
sbmd,STAIT,self,self,ACPL,42.45455,1.499845,225.0,39.49901,45.41008,0.28571,20
sbmd,STAIT,self,self,PLAC,38.5,1.23085,225.0,36.07453,40.92547,0.28571,20
sbmd,STAIT,self,self,ACAC,39.09302,1.858164,225.0,35.43139,42.75465,0.28571,20
sbmd,STAIT,self,self,PLPL,40.45455,2.605178,225.0,35.32088,45.58821,0.28571,21
sbmd,STAIT,self,self,ACPL,40.16667,1.5041,225.0,37.20274,43.13059,0.28571,21
sbmd,STAIT,self,self,PLAC,38.43878,1.234342,225.0,36.00643,40.87113,0.28571,21
sbmd,STAIT,self,self,ACAC,38.72093,1.863436,225.0,35.04891,42.39295,0.28571,21
sbmd,STAIT,self,self,PLPL,40.18182,2.711282,225.0,34.83907,45.52457,0.28571,22
sbmd,STAIT,self,self,ACPL,39.71212,1.565359,225.0,36.62748,42.79676,0.28571,22
sbmd,STAIT,self,self,PLAC,37.79592,1.284615,225.0,35.2645,40.32733,0.28571,22
sbmd,STAIT,self,self,ACAC,37.97674,1.93933,225.0,34.15517,41.79832,0.28571,22
sbmd,STAIT,self,self,PLPL,42.63636,2.501141,225.0,37.70771,47.56502,0.28571,23
sbmd,STAIT,self,self,ACPL,38.24242,1.444035,225.0,35.39686,41.08799,0.28571,23
sbmd,STAIT,self,self,PLAC,36.26531,1.18505,225.0,33.93009,38.60052,0.28571,23
sbmd,STAIT,self,self,ACAC,40.32558,1.789021,225.0,36.8002,43.85096,0.28571,23
sbmd,STAIT,self,self,PLPL,39.63636,2.524448,225.0,34.66178,44.61095,0.28571,24
sbmd,STAIT,self,self,ACPL,36.81818,1.457491,225.0,33.9461,39.69026,0.28571,24
sbmd,STAIT,self,self,PLAC,38.56122,1.196093,225.0,36.20425,40.9182,0.28571,24
sbmd,STAIT,self,self,ACAC,34.81395,1.805692,225.0,31.25572,38.37218,0.28571,24
sbmd,STAIT,self,self,PLPL,41.18182,2.301867,225.0,36.64584,45.71779,0.28571,25
sbmd,STAIT,self,self,ACPL,38.66667,1.328984,225.0,36.04782,41.28551,0.28571,25
sbmd,STAIT,self,self,PLAC,37.06122,1.090633,225.0,34.91206,39.21039,0.28571,25
sbmd,STAIT,self,self,ACAC,36.4186,1.646484,225.0,33.1741,39.6631,0.28571,25
sbmd,STAIT,self,self,PLPL,43.86364,2.499359,225.0,38.93849,48.78878,0.28571,26
sbmd,STAIT,self,self,ACPL,37.86364,1.443006,225.0,35.0201,40.70717,0.28571,26
sbmd,STAIT,self,self,PLAC,37.86735,1.184205,225.0,35.5338,40.2009,0.28571,26
sbmd,STAIT,self,self,ACAC,38.0,1.787746,225.0,34.47713,41.52287,0.28571,26
sbmd,STAIT,self,self,PLPL,42.63636,2.536773,225.0,37.63749,47.63524,0.28571,27
sbmd,STAIT,self,self,ACPL,37.63636,1.464607,225.0,34.75026,40.52246,0.28571,27
sbmd,STAIT,self,self,PLAC,37.34694,1.201932,225.0,34.97846,39.71542,0.28571,27
sbmd,STAIT,self,self,ACAC,35.65116,1.814508,225.0,32.07556,39.22676,0.28571,27
sbmd,STAIT,self,self,PLPL,42.54545,2.426876,225.0,37.76314,47.32777,0.28571,28
sbmd,STAIT,self,self,ACPL,39.5,1.401157,225.0,36.73893,42.26107,0.28571,28
sbmd,STAIT,self,self,PLAC,36.0,1.149862,225.0,33.73412,38.26588,0.28571,28
sbmd,STAIT,self,self,ACAC,38.25581,1.7359,225.0,34.83511,41.67651,0.28571,28
sbmd,STAIT,self,self,PLPL,42.45455,2.428211,225.0,37.6696,47.23949,0.28571,29
sbmd,STAIT,self,self,ACPL,37.89394,1.401928,225.0,35.13135,40.65653,0.28571,29
sbmd,STAIT,self,self,PLAC,38.14286,1.150495,225.0,35.87573,40.40998,0.28571,29
sbmd,STAIT,self,self,ACAC,35.18605,1.736855,225.0,31.76346,38.60863,0.28571,29
sbmd,STAIT,self,self,PLPL,41.95455,2.509487,225.0,37.00944,46.89965,0.28571,30
sbmd,STAIT,self,self,ACPL,37.80303,1.448853,225.0,34.94797,40.65809,0.28571,30
sbmd,STAIT,self,self,PLAC,36.19388,1.189004,225.0,33.85087,38.53689,0.28571,30
sbmd,STAIT,self,self,ACAC,38.37209,1.79499,225.0,34.83495,41.90924,0.28571,30
sbmd,STAIT,self,self,PLPL,40.77273,2.370028,225.0,36.10244,45.44302,0.28571,31
sbmd,STAIT,self,self,ACPL,37.54545,1.368336,225.0,34.84906,40.24185,0.28571,31
sbmd,STAIT,self,self,PLAC,37.53061,1.122928,225.0,35.31781,39.74341,0.28571,31
sbmd,STAIT,self,self,ACAC,40.23256,1.695238,225.0,36.89199,43.57313,0.28571,31
sbmd,STAIT,self,self,PLPL,40.95455,2.346187,225.0,36.33123,45.57786,0.28571,32
sbmd,STAIT,self,self,ACPL,38.40909,1.354572,225.0,35.73982,41.07836,0.28571,32
sbmd,STAIT,self,self,PLAC,37.29592,1.111632,225.0,35.10538,39.48646,0.28571,32
sbmd,STAIT,self,self,ACAC,38.88372,1.678185,225.0,35.57675,42.19069,0.28571,32
sbmd,STAIT,self,self,PLPL,45.68182,2.556991,225.0,40.6431,50.72053,0.28571,33
sbmd,STAIT,self,self,ACPL,41.90909,1.47628,225.0,38.99999,44.81819,0.28571,33
sbmd,STAIT,self,self,PLAC,38.30612,1.211512,225.0,35.91876,40.69348,0.28571,33
sbmd,STAIT,self,self,ACAC,38.30233,1.828969,225.0,34.69823,41.90643,0.28571,33
sbmd,STAIT,self,self,PLPL,45.27273,2.664575,225.0,40.02201,50.52344,0.28571,34
sbmd,STAIT,self,self,ACPL,38.30303,1.538393,225.0,35.27153,41.33453,0.28571,34
sbmd,STAIT,self,self,PLAC,38.4898,1.262485,225.0,36.00199,40.9776,0.28571,34
sbmd,STAIT,self,self,ACAC,37.0,1.905921,225.0,33.24426,40.75574,0.28571,34
sbmd,STAIT,self,self,PLPL,42.5,2.521793,225.0,37.53065,47.46935,0.28571,35
sbmd,STAIT,self,self,ACPL,40.21212,1.455958,225.0,37.34306,43.08118,0.28571,35
sbmd,STAIT,self,self,PLAC,40.22449,1.194834,225.0,37.86999,42.57899,0.28571,35
sbmd,STAIT,self,self,ACAC,39.09302,1.803792,225.0,35.53854,42.64751,0.28571,35
sbmd,STAIT,self,self,PLPL,44.09091,2.629555,225.0,38.9092,49.27261,0.28571,36
sbmd,STAIT,self,self,ACPL,38.43939,1.518174,225.0,35.44774,41.43105,0.28571,36
sbmd,STAIT,self,self,PLAC,39.19388,1.245892,225.0,36.73877,41.64899,0.28571,36
sbmd,STAIT,self,self,ACAC,36.76744,1.880872,225.0,33.06106,40.47382,0.28571,36
sbmd,STAIT,self,self,PLPL,47.0,2.419002,225.0,42.2332,51.7668,0.28571,37
sbmd,STAIT,self,self,ACPL,35.57576,1.396612,225.0,32.82365,38.32787,0.28571,37
sbmd,STAIT,self,self,PLAC,37.70408,1.146132,225.0,35.44556,39.96261,0.28571,37
sbmd,STAIT,self,self,ACAC,37.48837,1.730268,225.0,34.07877,40.89798,0.28571,37
sbmd,STAIT,self,self,PLPL,43.72727,2.485184,225.0,38.83006,48.62449,0.28571,38
sbmd,STAIT,self,self,ACPL,37.68182,1.434822,225.0,34.85441,40.50923,0.28571,38
sbmd,STAIT,self,self,PLAC,36.88776,1.177489,225.0,34.56744,39.20807,0.28571,38
sbmd,STAIT,self,self,ACAC,36.67442,1.777607,225.0,33.17153,40.17731,0.28571,38
sbmd,STAIT,self,self,PLPL,38.90909,2.542228,225.0,33.89947,43.91871,0.28571,39
sbmd,STAIT,self,self,ACPL,38.0303,1.467756,225.0,35.138,40.92261,0.28571,39
sbmd,STAIT,self,self,PLAC,36.22449,1.204517,225.0,33.85091,38.59807,0.28571,39
sbmd,STAIT,self,self,ACAC,41.72093,1.818409,225.0,38.13764,45.30422,0.28571,39
sbmd,STAIT,self,self,PLPL,43.27273,2.36192,225.0,38.61841,47.92704,0.28571,40
sbmd,STAIT,self,self,ACPL,37.51515,1.363655,225.0,34.82798,40.20232,0.28571,40
sbmd,STAIT,self,self,PLAC,37.37755,1.119086,225.0,35.17232,39.58278,0.28571,40
sbmd,STAIT,self,self,ACAC,36.81395,1.689438,225.0,33.48481,40.1431,0.28571,40
sbmd,STAIT,self,self,PLPL,43.81818,2.529104,225.0,38.83442,48.80194,0.28571,41
sbmd,STAIT,self,self,ACPL,38.62121,1.460179,225.0,35.74384,41.49859,0.28571,41
sbmd,STAIT,self,self,PLAC,37.11224,1.198298,225.0,34.75092,39.47357,0.28571,41
sbmd,STAIT,self,self,ACAC,39.67442,1.809022,225.0,36.10963,43.23921,0.28571,41
sbmd,STAIT,self,self,PLPL,39.45455,2.292186,225.0,34.93765,43.97144,0.28571,42
sbmd,STAIT,self,self,ACPL,36.86364,1.323394,225.0,34.2558,39.47147,0.28571,42
sbmd,STAIT,self,self,PLAC,36.28571,1.086046,225.0,34.14559,38.42584,0.28571,42
sbmd,STAIT,self,self,ACAC,36.27907,1.639559,225.0,33.04822,39.50992,0.28571,42
sbmd,STAIT,self,self,PLPL,43.04545,2.34294,225.0,38.42854,47.66237,0.28571,43
sbmd,STAIT,self,self,ACPL,38.89394,1.352697,225.0,36.22836,41.55951,0.28571,43
sbmd,STAIT,self,self,PLAC,35.73469,1.110093,225.0,33.54719,37.9222,0.28571,43
sbmd,STAIT,self,self,ACAC,38.62791,1.675862,225.0,35.32552,41.9303,0.28571,43
sbmd,STAIT,self,self,PLPL,42.0,2.438913,225.0,37.19397,46.80603,0.28571,44
sbmd,STAIT,self,self,ACPL,37.78788,1.408107,225.0,35.01311,40.56264,0.28571,44
sbmd,STAIT,self,self,PLAC,35.76531,1.155566,225.0,33.48819,38.04242,0.28571,44
sbmd,STAIT,self,self,ACAC,39.32558,1.74451,225.0,35.88791,42.76325,0.28571,44
sbmd,STAIT,self,self,PLPL,40.18182,2.559242,225.0,35.13867,45.22497,0.28571,45
sbmd,STAIT,self,self,ACPL,39.40909,1.477579,225.0,36.49743,42.32075,0.28571,45
sbmd,STAIT,self,self,PLAC,37.13265,1.212578,225.0,34.74319,39.52211,0.28571,45
sbmd,STAIT,self,self,ACAC,40.55814,1.830579,225.0,36.95087,44.16541,0.28571,45
sbmd,STAIT,self,self,PLPL,41.13636,2.41047,225.0,36.38638,45.88635,0.28571,46
sbmd,STAIT,self,self,ACPL,39.74242,1.391686,225.0,37.00002,42.48483,0.28571,46
sbmd,STAIT,self,self,PLAC,36.62245,1.142089,225.0,34.37189,38.87301,0.28571,46
sbmd,STAIT,self,self,ACAC,36.30233,1.724165,225.0,32.90475,39.6999,0.28571,46
sbmd,STAIT,self,self,PLPL,41.68182,2.518023,225.0,36.71989,46.64374,0.28571,47
sbmd,STAIT,self,self,ACPL,38.84848,1.453782,225.0,35.98372,41.71325,0.28571,47
sbmd,STAIT,self,self,PLAC,36.4898,1.193048,225.0,34.13882,38.84077,0.28571,47
sbmd,STAIT,self,self,ACAC,39.67442,1.801096,225.0,36.12524,43.22359,0.28571,47
sbmd,STAIT,self,self,PLPL,44.04545,2.480663,225.0,39.15715,48.93376,0.28571,48
sbmd,STAIT,self,self,ACPL,37.0303,1.432211,225.0,34.20804,39.85257,0.28571,48
sbmd,STAIT,self,self,PLAC,37.05102,1.175347,225.0,34.73492,39.36712,0.28571,48
sbmd,STAIT,self,self,ACAC,36.2093,1.774373,225.0,32.71279,39.70582,0.28571,48
sbmd,STAIT,self,self,PLPL,39.0,2.46627,225.0,34.14006,43.85994,0.28571,49
sbmd,STAIT,self,self,ACPL,36.37879,1.423902,225.0,33.5729,39.18468,0.28571,49
sbmd,STAIT,self,self,PLAC,38.40816,1.168528,225.0,36.10551,40.71082,0.28571,49
sbmd,STAIT,self,self,ACAC,39.2093,1.764078,225.0,35.73307,42.68553,0.28571,49
sbmd,STAIT,self,self,PLPL,43.68182,2.518974,225.0,38.71802,48.64562,0.28571,50
sbmd,STAIT,self,self,ACPL,40.30303,1.454331,225.0,37.43718,43.16888,0.28571,50
sbmd,STAIT,self,self,PLAC,38.70408,1.193499,225.0,36.35222,41.05595,0.28571,50
sbmd,STAIT,self,self,ACAC,36.34884,1.801776,225.0,32.79832,39.89935,0.28571,50
sbmd,STAIT,self,self,PLPL,42.31818,2.60029,225.0,37.19415,47.44222,0.28571,51
sbmd,STAIT,self,self,ACPL,40.25758,1.501278,225.0,37.29921,43.21594,0.28571,51
sbmd,STAIT,self,self,PLAC,37.67347,1.232026,225.0,35.24568,40.10126,0.28571,51
sbmd,STAIT,self,self,ACAC,41.81395,1.85994,225.0,38.14882,45.47908,0.28571,51
sbmd,STAIT,self,self,PLPL,43.81818,2.624126,225.0,38.64717,48.98919,0.28571,52
sbmd,STAIT,self,self,ACPL,37.89394,1.51504,225.0,34.90846,40.87942,0.28571,52
sbmd,STAIT,self,self,PLAC,36.21429,1.24332,225.0,33.76424,38.66433,0.28571,52
sbmd,STAIT,self,self,ACAC,39.83721,1.876989,225.0,36.13848,43.53594,0.28571,52
sbmd,STAIT,self,self,PLPL,39.5,2.497607,225.0,34.57831,44.42169,0.28571,53
sbmd,STAIT,self,self,ACPL,36.07576,1.441994,225.0,33.23422,38.9173,0.28571,53
sbmd,STAIT,self,self,PLAC,38.77551,1.183375,225.0,36.44359,41.10743,0.28571,53
sbmd,STAIT,self,self,ACAC,38.7907,1.786492,225.0,35.2703,42.31109,0.28571,53
sbmd,STAIT,self,self,PLPL,39.36364,2.559489,225.0,34.32,44.40727,0.28571,54
sbmd,STAIT,self,self,ACPL,38.87879,1.477721,225.0,35.96684,41.79073,0.28571,54
sbmd,STAIT,self,self,PLAC,38.63265,1.212695,225.0,36.24296,41.02235,0.28571,54
sbmd,STAIT,self,self,ACAC,35.5814,1.830755,225.0,31.97378,39.18901,0.28571,54
sbmd,STAIT,self,self,PLPL,44.72727,2.625423,225.0,39.55371,49.90083,0.28571,55
sbmd,STAIT,self,self,ACPL,38.19697,1.515788,225.0,35.21001,41.18393,0.28571,55
sbmd,STAIT,self,self,PLAC,38.7551,1.243935,225.0,36.30385,41.20635,0.28571,55
sbmd,STAIT,self,self,ACAC,40.72093,1.877917,225.0,37.02038,44.42148,0.28571,55
sbmd,STAIT,self,self,PLPL,38.90909,2.456083,225.0,34.06922,43.74896,0.28571,56
sbmd,STAIT,self,self,ACPL,39.24242,1.41802,225.0,36.44813,42.03672,0.28571,56
sbmd,STAIT,self,self,PLAC,37.09184,1.163701,225.0,34.79869,39.38498,0.28571,56
sbmd,STAIT,self,self,ACAC,37.0,1.756792,225.0,33.53813,40.46187,0.28571,56
sbmd,STAIT,self,self,PLPL,41.77273,2.357917,225.0,37.1263,46.41915,0.28571,57
sbmd,STAIT,self,self,ACPL,39.39394,1.361344,225.0,36.71133,42.07655,0.28571,57
sbmd,STAIT,self,self,PLAC,36.64286,1.117189,225.0,34.44136,38.84435,0.28571,57
sbmd,STAIT,self,self,ACAC,36.51163,1.686575,225.0,33.18813,39.83513,0.28571,57
sbmd,STAIT,self,self,PLPL,44.40909,2.478944,225.0,39.52417,49.29401,0.28571,58
sbmd,STAIT,self,self,ACPL,37.65152,1.431219,225.0,34.83121,40.47182,0.28571,58
sbmd,STAIT,self,self,PLAC,37.68367,1.174533,225.0,35.36918,39.99816,0.28571,58
sbmd,STAIT,self,self,ACAC,39.30233,1.773144,225.0,35.80823,42.79642,0.28571,58
sbmd,STAIT,self,self,PLPL,43.90909,2.641833,225.0,38.70319,49.11499,0.28571,59
sbmd,STAIT,self,self,ACPL,37.22727,1.525263,225.0,34.22164,40.2329,0.28571,59
sbmd,STAIT,self,self,PLAC,37.91837,1.25171,225.0,35.45179,40.38494,0.28571,59
sbmd,STAIT,self,self,ACAC,39.53488,1.889655,225.0,35.8112,43.25857,0.28571,59
sbmd,STAIT,self,self,PLPL,43.81818,2.649861,225.0,38.59646,49.0399,0.28571,60
sbmd,STAIT,self,self,ACPL,40.90909,1.529898,225.0,37.89433,43.92385,0.28571,60
sbmd,STAIT,self,self,PLAC,38.35714,1.255514,225.0,35.88307,40.83121,0.28571,60
sbmd,STAIT,self,self,ACAC,40.18605,1.895397,225.0,36.45105,43.92105,0.28571,60
sbmd,STAIT,self,self,PLPL,41.90909,2.378568,225.0,37.22197,46.59621,0.28571,61
sbmd,STAIT,self,self,ACPL,38.33333,1.373267,225.0,35.62722,41.03944,0.28571,61
sbmd,STAIT,self,self,PLAC,37.84694,1.126974,225.0,35.62617,40.06771,0.28571,61
sbmd,STAIT,self,self,ACAC,39.83721,1.701346,225.0,36.4846,43.18982,0.28571,61
sbmd,STAIT,self,self,PLPL,42.0,2.658441,225.0,36.76137,47.23863,0.28571,62
sbmd,STAIT,self,self,ACPL,37.56061,1.534852,225.0,34.53608,40.58513,0.28571,62
sbmd,STAIT,self,self,PLAC,39.78571,1.259579,225.0,37.30363,42.26779,0.28571,62
sbmd,STAIT,self,self,ACAC,39.88372,1.901534,225.0,36.13663,43.63081,0.28571,62
sbmd,STAIT,self,self,PLPL,38.36364,2.531769,225.0,33.37463,43.35265,0.28571,63
sbmd,STAIT,self,self,ACPL,36.75758,1.461717,225.0,33.87717,39.63798,0.28571,63
sbmd,STAIT,self,self,PLAC,38.96939,1.199561,225.0,36.60558,41.3332,0.28571,63
sbmd,STAIT,self,self,ACAC,35.27907,1.810928,225.0,31.71052,38.84762,0.28571,63
sbmd,STAIT,self,self,PLPL,44.13636,2.439731,225.0,39.32872,48.94401,0.28571,64
sbmd,STAIT,self,self,ACPL,39.80303,1.40858,225.0,37.02733,42.57873,0.28571,64
sbmd,STAIT,self,self,PLAC,37.54082,1.155953,225.0,35.26294,39.8187,0.28571,64
sbmd,STAIT,self,self,ACAC,39.4186,1.745095,225.0,35.97978,42.85743,0.28571,64
sbmd,STAIT,self,self,PLPL,44.59091,2.566805,225.0,39.53286,49.64896,0.28571,65
sbmd,STAIT,self,self,ACPL,37.86364,1.481945,225.0,34.94337,40.7839,0.28571,65
sbmd,STAIT,self,self,PLAC,39.79592,1.216161,225.0,37.3994,42.19244,0.28571,65
sbmd,STAIT,self,self,ACAC,36.0,1.835988,225.0,32.38207,39.61793,0.28571,65
sbmd,STAIT,self,self,PLPL,37.09091,2.29955,225.0,32.5595,41.62232,0.28571,66
sbmd,STAIT,self,self,ACPL,38.78788,1.327646,225.0,36.17167,41.40409,0.28571,66
sbmd,STAIT,self,self,PLAC,35.43878,1.089535,225.0,33.29178,37.58577,0.28571,66
sbmd,STAIT,self,self,ACAC,36.60465,1.644826,225.0,33.36342,39.84589,0.28571,66
sbmd,STAIT,self,self,PLPL,43.5,2.504378,225.0,38.56496,48.43504,0.28571,67
sbmd,STAIT,self,self,ACPL,40.66667,1.445904,225.0,37.81742,43.51591,0.28571,67
sbmd,STAIT,self,self,PLAC,37.69388,1.186583,225.0,35.35564,40.03212,0.28571,67
sbmd,STAIT,self,self,ACAC,37.02326,1.791336,225.0,33.49331,40.5532,0.28571,67
sbmd,STAIT,self,self,PLPL,37.13636,2.355275,225.0,32.49515,41.77758,0.28571,68
sbmd,STAIT,self,self,ACPL,38.18182,1.359819,225.0,35.50221,40.86143,0.28571,68
sbmd,STAIT,self,self,PLAC,37.09184,1.115938,225.0,34.89281,39.29086,0.28571,68
sbmd,STAIT,self,self,ACAC,38.72093,1.684685,225.0,35.40115,42.04071,0.28571,68
sbmd,STAIT,self,self,PLPL,40.40909,2.485984,225.0,35.5103,45.30788,0.28571,69
sbmd,STAIT,self,self,ACPL,39.12121,1.435284,225.0,36.29289,41.94953,0.28571,69
sbmd,STAIT,self,self,PLAC,37.69388,1.177868,225.0,35.37281,40.01494,0.28571,69
sbmd,STAIT,self,self,ACAC,38.88372,1.778179,225.0,35.37971,42.38774,0.28571,69
sbmd,STAIT,self,self,PLPL,40.90909,2.464015,225.0,36.05359,45.76459,0.28571,70
sbmd,STAIT,self,self,ACPL,39.28788,1.4226,225.0,36.48456,42.0912,0.28571,70
sbmd,STAIT,self,self,PLAC,38.21429,1.167459,225.0,35.91373,40.51484,0.28571,70
sbmd,STAIT,self,self,ACAC,35.67442,1.762465,225.0,32.20137,39.14747,0.28571,70
sbmd,STAIT,self,self,PLPL,40.68182,2.55554,225.0,35.64596,45.71767,0.28571,71
sbmd,STAIT,self,self,ACPL,37.92424,1.475442,225.0,35.01679,40.83169,0.28571,71
sbmd,STAIT,self,self,PLAC,38.08163,1.210824,225.0,35.69563,40.46764,0.28571,71
sbmd,STAIT,self,self,ACAC,37.27907,1.827931,225.0,33.67702,40.88112,0.28571,71
sbmd,STAIT,self,self,PLPL,43.95455,2.483112,225.0,39.06142,48.84768,0.28571,72
sbmd,STAIT,self,self,ACPL,38.5,1.433626,225.0,35.67495,41.32505,0.28571,72
sbmd,STAIT,self,self,PLAC,36.18367,1.176507,225.0,33.86529,38.50206,0.28571,72
sbmd,STAIT,self,self,ACAC,38.06977,1.776125,225.0,34.5698,41.56973,0.28571,72
sbmd,STAIT,self,self,PLPL,43.13636,2.497425,225.0,38.21503,48.0577,0.28571,73
sbmd,STAIT,self,self,ACPL,37.39394,1.441889,225.0,34.55261,40.23527,0.28571,73
sbmd,STAIT,self,self,PLAC,36.94898,1.183289,225.0,34.61723,39.28072,0.28571,73
sbmd,STAIT,self,self,ACAC,41.46512,1.786362,225.0,37.94498,44.98526,0.28571,73
sbmd,STAIT,self,self,PLPL,45.86364,2.549092,225.0,40.84049,50.88678,0.28571,74
sbmd,STAIT,self,self,ACPL,36.30303,1.471719,225.0,33.40291,39.20315,0.28571,74
sbmd,STAIT,self,self,PLAC,39.66327,1.207769,225.0,37.28328,42.04325,0.28571,74
sbmd,STAIT,self,self,ACAC,36.37209,1.823319,225.0,32.77913,39.96506,0.28571,74
sbmd,STAIT,self,self,PLPL,42.90909,2.566337,225.0,37.85196,47.96622,0.28571,75
sbmd,STAIT,self,self,ACPL,41.81818,1.481675,225.0,38.89845,44.73792,0.28571,75
sbmd,STAIT,self,self,PLAC,36.93878,1.21594,225.0,34.54269,39.33486,0.28571,75
sbmd,STAIT,self,self,ACAC,38.83721,1.835654,225.0,35.21994,42.45448,0.28571,75
