study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-10.86788,3.06294,229.0,-3.548185,0.0004704926,0.002635141,0.42857,1
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-15.58214,3.737694,229.0,-4.168919,4.342176e-05,0.0002525689,0.42857,1
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-1.807563,2.982385,229.0,-0.6060797,0.5450621,0.9300713,0.42857,1
sbmd,energy,self,self,PLACvsACAC,fixGuess,-6.521825,3.802281,229.0,-1.71524,0.08765383,0.3181035,0.42857,1
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-14.41176,3.141736,229.0,-4.587198,7.398058e-06,4.361524e-05,0.42857,2
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-12.30804,3.833848,229.0,-3.210361,0.001515793,0.008200217,0.42857,2
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.697479,3.059108,229.0,-2.189357,0.029581,0.1292597,0.42857,2
sbmd,energy,self,self,PLACvsACAC,fixGuess,-4.59375,3.900096,229.0,-1.177856,0.2400768,0.6414486,0.42857,2
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-18.08217,3.104995,229.0,-5.823574,1.935843e-08,1.158155e-07,0.42857,3
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-20.40268,3.789012,229.0,-5.384696,1.795192e-07,1.071117e-06,0.42857,3
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.893277,3.023333,229.0,-2.280026,0.02352658,0.1057219,0.42857,3
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.21379,3.854486,229.0,-2.390407,0.01763917,0.08178048,0.42857,3
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-13.24276,3.322291,229.0,-3.986034,9.035753e-05,0.0005211536,0.42857,4
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-1.474107,4.054178,229.0,-0.363602,0.7164907,0.9835217,0.42857,4
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-10.99832,3.234915,229.0,-3.399879,0.0007951966,0.004393173,0.42857,4
sbmd,energy,self,self,PLACvsACAC,fixGuess,0.7703373,4.124234,229.0,0.1867831,0.851996,0.9976827,0.42857,4
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-15.69281,2.956692,229.0,-5.307557,2.621398e-07,1.563026e-06,0.42857,5
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-14.42232,3.608039,229.0,-3.997275,8.644126e-05,0.0004988524,0.42857,5
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-8.642017,2.87893,229.0,-3.001815,0.002981242,0.0156761,0.42857,5
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.371528,3.670385,229.0,-2.00838,0.04577732,0.1878784,0.42857,5
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.23273,2.9481,229.0,-5.845367,1.727693e-08,1.033723e-07,0.42857,6
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-14.59821,3.597554,229.0,-4.057816,6.797683e-05,0.0003934595,0.42857,6
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.581933,2.870565,229.0,-2.292905,0.02276097,0.1026711,0.42857,6
sbmd,energy,self,self,PLACvsACAC,fixGuess,-3.947421,3.65972,229.0,-1.078613,0.2818952,0.7029387,0.42857,6
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-12.14099,3.083372,229.0,-3.937569,0.0001092574,0.0006285464,0.42857,7
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-17.14286,3.762626,229.0,-4.556089,8.476081e-06,4.993203e-05,0.42857,7
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-5.180672,3.002279,229.0,-1.72558,0.08577196,0.3127809,0.42857,7
sbmd,energy,self,self,PLACvsACAC,fixGuess,-10.18254,3.827644,229.0,-2.660263,0.008359995,0.04134294,0.42857,7
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-13.84454,3.062658,229.0,-4.520433,9.897668e-06,5.825249e-05,0.42857,8
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.06429,3.737348,229.0,-4.298311,2.546479e-05,0.0001488532,0.42857,8
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.744538,2.982109,229.0,-2.261667,0.02465677,0.1101938,0.42857,8
sbmd,energy,self,self,PLACvsACAC,fixGuess,-8.964286,3.801929,229.0,-2.357825,0.01922452,0.0883403,0.42857,8
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.60364,3.168242,229.0,-5.556281,7.626341e-08,4.556059e-07,0.42857,9
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-15.72321,3.866193,229.0,-4.066847,6.556765e-05,0.000379676,0.42857,9
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-9.508403,3.084917,229.0,-3.082224,0.002306475,0.01227051,0.42857,9
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.627976,3.933,229.0,-1.93948,0.05367115,0.2145331,0.42857,9
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-15.71475,3.036313,229.0,-5.175603,4.963838e-07,2.955769e-06,0.42857,10
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-13.31161,3.705201,229.0,-3.592682,0.0004005854,0.002251902,0.42857,10
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-9.951261,2.956458,229.0,-3.36594,0.00089447,0.004924575,0.42857,10
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.548115,3.769226,229.0,-2.002564,0.04640331,0.1900341,0.42857,10
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-16.13189,3.131233,229.0,-5.151927,5.559464e-07,3.309558e-06,0.42857,11
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-11.71518,3.821031,229.0,-3.065973,0.002430282,0.01289966,0.42857,11
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-5.966807,3.048882,229.0,-1.957048,0.05155699,0.2075042,0.42857,11
sbmd,energy,self,self,PLACvsACAC,fixGuess,-1.550099,3.887058,229.0,-0.3987846,0.6904235,0.9784782,0.42857,11
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-15.92694,2.987219,229.0,-5.331693,2.329539e-07,1.389307e-06,0.42857,12
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-6.298214,3.645292,229.0,-1.727767,0.08537817,0.3116616,0.42857,12
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-10.23487,2.908655,229.0,-3.518765,0.0005228407,0.002920896,0.42857,12
sbmd,energy,self,self,PLACvsACAC,fixGuess,-0.6061508,3.708282,229.0,-0.1634587,0.8703015,0.9984421,0.42857,12
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-15.02824,3.111298,229.0,-4.830217,2.496143e-06,1.479097e-05,0.42857,13
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-21.19286,3.796704,229.0,-5.581909,6.700013e-08,4.003313e-07,0.42857,13
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-7.601261,3.029471,229.0,-2.509105,0.01279591,0.06115349,0.42857,13
sbmd,energy,self,self,PLACvsACAC,fixGuess,-13.76587,3.862311,229.0,-3.564155,0.0004441804,0.002491122,0.42857,13
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.64122,3.090523,229.0,-5.708168,3.51848e-08,2.103836e-07,0.42857,14
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-20.98304,3.771353,229.0,-5.563796,7.342498e-08,4.3867e-07,0.42857,14
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-3.706303,3.009242,229.0,-1.23164,0.2193469,0.6073948,0.42857,14
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.048115,3.836521,229.0,-1.837111,0.06748939,0.2586647,0.42857,14
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-13.70425,3.266628,229.0,-4.195228,3.899623e-05,0.0002270698,0.42857,15
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-11.46964,3.986252,229.0,-2.8773,0.004389972,0.0226254,0.42857,15
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-9.269328,3.180715,229.0,-2.914228,0.003919156,0.02032459,0.42857,15
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.034722,4.055134,229.0,-1.734769,0.08412719,0.3080929,0.42857,15
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-12.44188,2.862497,229.0,-4.346512,2.080747e-05,0.0001218295,0.42857,16
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-12.47232,3.493093,229.0,-3.570567,0.0004340101,0.002435383,0.42857,16
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-4.503782,2.787213,229.0,-1.615873,0.1074986,0.3717071,0.42857,16
sbmd,energy,self,self,PLACvsACAC,fixGuess,-4.534226,3.553453,229.0,-1.276006,0.2032462,0.5791479,0.42857,16
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.58333,3.026226,229.0,-5.810317,2.07425e-08,1.240887e-07,0.42857,17
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.23036,3.692892,229.0,-4.395027,1.695023e-05,9.940005e-05,0.42857,17
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-8.707143,2.946636,229.0,-2.954943,0.003453888,0.01803006,0.42857,17
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.354167,3.756704,229.0,-1.957611,0.05149034,0.2072813,0.42857,17
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-11.54669,3.455059,229.0,-3.341965,0.0009714394,0.005334885,0.42857,18
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-6.694643,4.216194,229.0,-1.58784,0.1137022,0.3875798,0.42857,18
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-10.65462,3.36419,229.0,-3.167069,0.001749363,0.009412722,0.42857,18
sbmd,energy,self,self,PLACvsACAC,fixGuess,-5.802579,4.289049,229.0,-1.352882,0.1774274,0.5302859,0.42857,18
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-13.42204,3.261739,229.0,-4.114994,5.403691e-05,0.0003135908,0.42857,19
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-18.20446,3.980287,229.0,-4.573656,7.850023e-06,4.626438e-05,0.42857,19
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-4.896639,3.175955,229.0,-1.541785,0.1245066,0.4142992,0.42857,19
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.679067,4.049066,229.0,-2.390445,0.01763739,0.08177309,0.42857,19
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.57866,3.293397,229.0,-5.337549,2.263644e-07,1.350078e-06,0.42857,20
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-20.69732,4.018918,229.0,-5.149973,5.611605e-07,3.340522e-06,0.42857,20
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-8.080252,3.20678,229.0,-2.51974,0.01242606,0.05953834,0.42857,20
sbmd,energy,self,self,PLACvsACAC,fixGuess,-11.19891,4.088365,229.0,-2.739215,0.006643411,0.03338465,0.42857,20
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-16.85201,3.099134,229.0,-5.437651,1.381185e-07,8.24444e-07,0.42857,21
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-15.63214,3.78186,229.0,-4.133454,5.015135e-05,0.0002912762,0.42857,21
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-10.00756,3.017626,229.0,-3.316369,0.001060398,0.005807369,0.42857,21
sbmd,energy,self,self,PLACvsACAC,fixGuess,-8.787698,3.84721,229.0,-2.284174,0.02327755,0.1047315,0.42857,21
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-20.1627,3.230323,229.0,-6.241698,2.075991e-09,1.243707e-08,0.42857,22
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.58839,3.941949,229.0,-4.20817,3.69807e-05,0.0002154442,0.42857,22
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-10.69286,3.145365,229.0,-3.39956,0.0007960805,0.004397916,0.42857,22
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.118552,4.010066,229.0,-1.775171,0.07719795,0.2879622,0.42857,22
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-14.88655,3.025542,229.0,-4.920293,1.651122e-06,9.798507e-06,0.42857,23
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-21.22589,3.692057,229.0,-5.74907,2.849716e-08,1.704308e-07,0.42857,23
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-1.772269,2.94597,229.0,-0.6015909,0.5480416,0.9314769,0.42857,23
sbmd,energy,self,self,PLACvsACAC,fixGuess,-8.111607,3.755855,229.0,-2.159723,0.03183275,0.1377665,0.42857,23
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-23.47432,3.221718,229.0,-7.286275,5.108333e-12,3.069134e-11,0.42857,24
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-6.447321,3.931449,229.0,-1.639935,0.1023916,0.358335,0.42857,24
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-15.59496,3.136987,229.0,-4.971318,1.303217e-06,7.739876e-06,0.42857,24
sbmd,energy,self,self,PLACvsACAC,fixGuess,1.432044,3.999385,229.0,0.358066,0.7206238,0.9842393,0.42857,24
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-9.644958,3.100936,229.0,-3.110338,0.002105925,0.01124696,0.42857,25
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-9.485714,3.784059,229.0,-2.506756,0.01287891,0.0615151,0.42857,25
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.087815,3.019381,229.0,-2.016246,0.0449421,0.1849906,0.42857,25
sbmd,energy,self,self,PLACvsACAC,fixGuess,-5.928571,3.849447,229.0,-1.54011,0.1249142,0.415285,0.42857,25
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.20518,2.898044,229.0,-5.936827,1.068441e-08,6.395085e-08,0.42857,26
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-11.27232,3.536471,229.0,-3.187449,0.00163554,0.008822993,0.42857,26
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-11.58613,2.821825,229.0,-4.105901,5.605467e-05,0.0003251693,0.42857,26
sbmd,energy,self,self,PLACvsACAC,fixGuess,-5.653274,3.597581,229.0,-1.57141,0.1174681,0.3970235,0.42857,26
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-15.65126,2.898383,229.0,-5.399998,1.664533e-07,9.932824e-07,0.42857,27
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.50179,3.536885,229.0,-4.665627,5.23403e-06,3.091342e-05,0.42857,27
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-9.479832,2.822155,229.0,-3.359075,0.0009159061,0.005038992,0.42857,27
sbmd,energy,self,self,PLACvsACAC,fixGuess,-10.33036,3.598002,229.0,-2.871137,0.004473387,0.02303094,0.42857,27
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-14.06699,3.082944,229.0,-4.562844,8.22985e-06,4.848979e-05,0.42857,28
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-18.81875,3.762104,229.0,-5.002188,1.128408e-06,6.704647e-06,0.42857,28
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-5.855882,3.001862,229.0,-1.95075,0.0523067,0.2100057,0.42857,28
sbmd,energy,self,self,PLACvsACAC,fixGuess,-10.60764,3.827113,229.0,-2.771708,0.006034808,0.03051655,0.42857,28
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.65243,2.814943,229.0,-6.270971,1.76871e-09,1.05969e-08,0.42857,29
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-17.48214,3.435064,229.0,-5.089321,7.488218e-07,4.45441e-06,0.42857,29
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-10.92227,2.74091,229.0,-3.984906,9.075978e-05,0.0005234432,0.42857,29
sbmd,energy,self,self,PLACvsACAC,fixGuess,-10.75198,3.494422,229.0,-3.0769,0.002346381,0.01247352,0.42857,29
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-14.33403,3.020922,229.0,-4.744919,3.672483e-06,2.172658e-05,0.42857,30
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-13.7625,3.686419,229.0,-3.733298,0.0002385036,0.001354945,0.42857,30
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.491176,2.941472,229.0,-2.206778,0.02832264,0.1244496,0.42857,30
sbmd,energy,self,self,PLACvsACAC,fixGuess,-5.919643,3.75012,229.0,-1.578521,0.1158263,0.392924,0.42857,30
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-18.15336,3.159075,229.0,-5.746417,2.889039e-08,1.727803e-07,0.42857,31
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-14.00179,3.855006,229.0,-3.632105,0.0003469262,0.001956353,0.42857,31
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-11.55336,3.075991,229.0,-3.75598,0.0002190482,0.001246344,0.42857,31
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.401786,3.92162,229.0,-1.88743,0.06036714,0.2362968,0.42857,31
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-23.08707,2.982093,229.0,-7.741901,3.128873e-13,1.93412e-12,0.42857,32
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-8.528571,3.639036,229.0,-2.343635,0.01995333,0.09132691,0.42857,32
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-16.07437,2.903664,229.0,-5.535892,8.45139e-08,5.048275e-07,0.42857,32
sbmd,energy,self,self,PLACvsACAC,fixGuess,-1.515873,3.701918,229.0,-0.4094831,0.6825679,0.9767745,0.42857,32
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-18.00093,3.153908,229.0,-5.707501,3.530555e-08,2.111049e-07,0.42857,33
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-19.35268,3.848701,229.0,-5.028366,9.981552e-07,5.932872e-06,0.42857,33
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-8.016807,3.07096,229.0,-2.610521,0.009637087,0.04715017,0.42857,33
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.368552,3.915206,229.0,-2.392863,0.01752447,0.08130244,0.42857,33
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.71755,3.181258,229.0,-5.569355,7.139168e-08,4.265374e-07,0.42857,34
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-11.95893,3.882076,229.0,-3.08055,0.00231895,0.01233399,0.42857,34
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-9.287395,3.09759,229.0,-2.998264,0.003014851,0.01584429,0.42857,34
sbmd,energy,self,self,PLACvsACAC,fixGuess,-3.52877,3.949157,229.0,-0.89355,0.3725008,0.8082117,0.42857,34
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-19.1739,3.196612,229.0,-5.998195,7.717269e-09,4.620131e-08,0.42857,35
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.13036,3.900813,229.0,-4.135127,4.981252e-05,0.0002893292,0.42857,35
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-13.36597,3.112541,229.0,-4.29423,2.590197e-05,0.0001513869,0.42857,35
sbmd,energy,self,self,PLACvsACAC,fixGuess,-10.32242,3.968218,229.0,-2.601273,0.009892963,0.04830297,0.42857,35
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-13.38959,3.132112,229.0,-4.274939,2.80676e-05,0.0001639308,0.42857,36
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-8.361607,3.822104,229.0,-2.187697,0.02970333,0.1297252,0.42857,36
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-12.04832,3.049738,229.0,-3.950608,0.000103833,0.0005977615,0.42857,36
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.020337,3.888149,229.0,-1.805573,0.07229831,0.2733418,0.42857,36
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-16.68091,3.09699,229.0,-5.386167,1.78221e-07,1.063384e-06,0.42857,37
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-12.56429,3.779245,229.0,-3.324549,0.001031175,0.005652356,0.42857,37
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-7.406303,3.015539,229.0,-2.456046,0.01479159,0.06976655,0.42857,37
sbmd,energy,self,self,PLACvsACAC,fixGuess,-3.289683,3.84455,229.0,-0.8556744,0.3930723,0.8275704,0.42857,37
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.98226,3.196479,229.0,-5.625647,5.366289e-08,3.20725e-07,0.42857,38
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-10.31429,3.90065,229.0,-2.644248,0.008753485,0.043142,0.42857,38
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-13.00924,3.112411,229.0,-4.179796,4.153688e-05,0.000241713,0.42857,38
sbmd,energy,self,self,PLACvsACAC,fixGuess,-5.34127,3.968053,229.0,-1.346068,0.1796115,0.534599,0.42857,38
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.51237,3.08026,229.0,-5.685356,3.955657e-08,2.364956e-07,0.42857,39
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-14.31518,3.758828,229.0,-3.808415,0.0001796579,0.001025728,0.42857,39
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-8.572689,2.999249,229.0,-2.858279,0.004652114,0.02389782,0.42857,39
sbmd,energy,self,self,PLACvsACAC,fixGuess,-5.375496,3.823781,229.0,-1.405807,0.1611369,0.4970014,0.42857,39
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-16.65523,3.09494,229.0,-5.381438,1.824269e-07,1.088437e-06,0.42857,40
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-20.84286,3.776743,229.0,-5.518739,9.212359e-08,5.502188e-07,0.42857,40
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-5.201261,3.013543,229.0,-1.725962,0.08570309,0.3125853,0.42857,40
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.388889,3.842005,229.0,-2.443747,0.01529182,0.07189969,0.42857,40
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-23.11485,3.058587,229.0,-7.55736,9.810607e-13,5.937917e-12,0.42857,41
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.98482,3.732381,229.0,-4.550666,8.678847e-06,5.111945e-05,0.42857,41
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-14.02437,2.978146,229.0,-4.709094,4.312455e-06,2.54941e-05,0.42857,41
sbmd,energy,self,self,PLACvsACAC,fixGuess,-7.894345,3.796877,229.0,-2.079168,0.03871527,0.163022,0.42857,41
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-21.42087,2.775124,229.0,-7.718888,3.611137e-13,2.223777e-12,0.42857,42
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-17.56875,3.386472,229.0,-5.187921,4.67893e-07,2.786495e-06,0.42857,42
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.297059,2.702138,229.0,-2.330399,0.02065487,0.09418512,0.42857,42
sbmd,energy,self,self,PLACvsACAC,fixGuess,-2.44494,3.44499,229.0,-0.7097091,0.4786066,0.8931818,0.42857,42
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-11.27614,2.834981,229.0,-3.977502,9.344181e-05,0.000538705,0.42857,43
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-14.40268,3.459516,229.0,-4.163207,4.444412e-05,0.0002584544,0.42857,43
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.34916,2.760421,229.0,-2.300069,0.02234459,0.1010044,0.42857,43
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.475694,3.519296,229.0,-2.692497,0.007615939,0.03791608,0.42857,43
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-17.28128,2.905156,229.0,-5.948486,1.00458e-08,6.013109e-08,0.42857,44
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-9.041071,3.54515,229.0,-2.550265,0.01141686,0.05509928,0.42857,44
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-7.227311,2.82875,229.0,-2.554948,0.01126867,0.05444342,0.42857,44
sbmd,energy,self,self,PLACvsACAC,fixGuess,1.012897,3.60641,229.0,0.2808602,0.7790713,0.9922514,0.42857,44
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-18.21965,3.244947,229.0,-5.614778,5.671267e-08,3.389308e-07,0.42857,45
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-11.87143,3.959795,229.0,-2.99799,0.003017459,0.01585734,0.42857,45
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-15.76092,3.159605,229.0,-4.988259,1.204274e-06,7.154006e-06,0.42857,45
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.412698,4.02822,229.0,-2.336689,0.02031881,0.09281799,0.42857,45
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-11.65756,2.965095,229.0,-3.931598,0.0001118303,0.0006431379,0.42857,46
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-19.00179,3.618293,229.0,-5.251588,3.441615e-07,2.050985e-06,0.42857,46
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-2.70042,2.887113,229.0,-0.9353358,0.3506005,0.7858815,0.42857,46
sbmd,energy,self,self,PLACvsACAC,fixGuess,-10.04464,3.680817,229.0,-2.728917,0.006847579,0.03434109,0.42857,46
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-15.95238,3.016979,229.0,-5.287534,2.890245e-07,1.723005e-06,0.42857,47
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-16.27679,3.681608,229.0,-4.421108,1.517033e-05,8.903354e-05,0.42857,47
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-8.785714,2.937633,229.0,-2.990746,0.003087166,0.01620577,0.42857,47
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.110119,3.745226,229.0,-2.432462,0.01576399,0.07390407,0.42857,47
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-14.03081,2.866877,229.0,-4.89411,1.862972e-06,1.105109e-05,0.42857,48
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-17.82946,3.498438,229.0,-5.096406,7.240982e-07,4.307719e-06,0.42857,48
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-5.42605,2.791478,229.0,-1.943791,0.05314573,0.2127935,0.42857,48
sbmd,energy,self,self,PLACvsACAC,fixGuess,-9.224702,3.558891,229.0,-2.592016,0.01015519,0.04948083,0.42857,48
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-18.35668,2.990827,229.0,-6.137658,3.653679e-09,2.188301e-08,0.42857,49
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-12.01696,3.649694,229.0,-3.292595,0.001149768,0.006280263,0.42857,49
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-9.220168,2.912168,229.0,-3.166083,0.001755046,0.00944211,0.42857,49
sbmd,energy,self,self,PLACvsACAC,fixGuess,-2.880456,3.712761,229.0,-0.775826,0.4386522,0.8653351,0.42857,49
sbmd,energy,self,self,PLPLvsPLAC,fixCondition,-12.69188,3.107239,229.0,-4.084616,6.106295e-05,0.0003538817,0.42857,50
sbmd,energy,self,self,ACPLvsACAC,fixCondition,-9.091071,3.791751,229.0,-2.397592,0.01730547,0.08038837,0.42857,50
sbmd,energy,self,self,PLPLvsACPL,fixGuess,-6.353782,3.025518,229.0,-2.100064,0.03681768,0.1561657,0.42857,50
